STATION,NAME,DATE,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-06-28,8.72,,0,0,0,60,68,49,270,280,23,28,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-06-29,8.28,,0.04,0,0,57,69,44,270,320,28,36.9,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-06-30,4.92,,0,0,0,58,78,42,20,320,15,19.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-07-01,3.8,,0,0,0,65,88,46,120,120,17,19.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-07-02,4.03,,0,0,0,71,94,52,360,10,15,19.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-07-03,5.82,,0,0,0,76,93,58,280,290,23,27.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-07-04,5.59,,0,0,0,73,90,53,320,340,19.9,25.9,,,,,,,1,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-07-05,6.04,,0,0,0,72,90,57,270,250,21.9,25.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-07-06,6.26,,0,0,0,73,93,53,310,290,21.9,29.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-07-07,4.03,,0,0,0,74,89,53,10,360,15,21,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-07-08,4.47,,0,0,0,75,93,56,360,360,15,19.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-07-09,4.03,,0,0,0,75,92,56,270,280,16.1,19.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-07-10,5.82,,0,0,0,75,95,54,280,280,23,31.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-07-11,7.38,,0,0,0,73,90,52,360,10,21,27.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-07-12,5.37,,0,0,0,74,94,53,360,10,17,21.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-07-13,4.92,,0,0,0,77,97,54,10,360,18.1,23.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-07-14,11.41,,0,0,0,80,92,63,360,360,30,40,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-07-15,7.83,,0,0,0,71,84,57,360,10,23.9,32,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-07-16,3.13,,0,0,0,71,93,55,330,330,15,19,,,,,,,1,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-07-17,7.16,,0,0,0,76,97,56,270,220,25.9,34,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-07-18,6.04,,0,0,0,70,81,55,260,270,16.1,19.9,,,,,,,1,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-07-19,8.05,,0,0,0,68,86,49,250,250,25.1,34,,,,,,,1,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-07-20,9.84,,0,0,0,74,85,60,10,10,25.1,33.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-07-21,6.71,,0.19,0,0,69,84,59,300,290,25.1,32,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-07-22,7.38,,0,0,0,68,90,50,10,10,25.9,35.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-07-23,11.41,,0.03,0,0,74,92,61,160,210,33.1,46.1,,,1,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-07-24,11.18,,0.02,0,0,68,71,51,280,270,25.9,32,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-07-25,7.38,,0,0,0,60,80,45,290,340,23,28,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-07-26,2.91,,0,0,0,66,86,46,300,300,15,17,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-07-27,4.92,,0,0,0,69,94,46,10,10,18.1,25.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-07-28,5.59,,0,0,0,75,95,55,360,10,18.1,25.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-07-29,5.14,,0,0,0,78,96,56,20,10,18.1,23,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-07-30,3.8,,0,0,0,77,95,56,360,360,17,23,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-07-31,4.25,,0,0,0,77,96,54,90,10,17,21.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-08-01,4.7,,0,0,0,77,97,55,180,170,28,33.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-08-02,5.82,,0.01,0,0,74,89,57,160,150,19.9,23,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-08-03,6.71,,0.02,0,0,76,91,59,10,20,19.9,25.9,,,1,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-08-04,8.5,,0,0,0,74,90,57,120,120,23.9,29.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-08-05,5.14,,0,0,0,73,93,54,360,360,15,21,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-08-06,4.47,,0,0,0,75,95,55,360,360,15,19,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-08-07,4.03,,0,0,0,75,92,54,330,310,17,23,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-08-08,6.26,,0,0,0,72,88,51,170,170,21.9,28,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-08-09,3.8,,0,0,0,69,88,51,10,10,14.1,21,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-08-10,4.03,,0,0,0,71,94,50,10,10,16.1,21.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-08-11,3.58,,0.05,0,0,74,98,53,10,10,16.1,21,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-08-12,6.93,,0,0,0,75,82,58,160,160,31.1,38,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-08-13,3.8,,0.27,0,0,72,91,53,240,240,38,49,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-08-14,4.7,,0.01,0,0,66,84,59,250,250,15,19,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-08-15,4.47,,0.08,0,0,65,75,53,270,250,17,23.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-08-16,3.8,,0.01,0,0,61,76,52,320,350,15,19.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-08-17,3.8,,0,0,0,65,85,50,10,10,15,19,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-08-18,4.92,,0,0,0,71,89,53,320,330,18.1,27.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-08-19,5.37,,0,0,0,71,90,51,320,320,33.1,45,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-08-20,6.49,,0.08,0,0,65,78,51,30,20,16.1,21.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-08-21,8.95,,0.18,0,0,65,77,50,10,10,23.9,34,,,1,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-08-22,8.05,,0.18,0,0,61,67,53,10,10,21,25.9,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-08-23,6.71,,0.02,0,0,57,59,52,340,330,16.1,21,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-08-24,4.7,,0,0,0,55,69,45,80,70,18.1,25.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-08-25,6.71,,0,0,0,60,76,42,120,120,21,25.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-08-26,3.58,,0,0,0,62,83,44,330,290,14.1,19.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-08-27,2.46,,0,0,0,65,85,47,170,210,8.9,12.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-08-28,5.82,,0,0,0,68,89,49,280,280,25.1,33.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-08-29,4.7,,0,0,0,67,87,48,290,290,21.9,25.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-08-30,9.84,,0,0,0,71,76,59,280,280,23.9,31.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-08-31,7.38,,0.03,0,0,61,71,50,260,270,23,27.1,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-09-01,4.03,,0,0,0,55,73,41,320,320,18.1,25.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-09-02,4.47,,0,0,0,58,81,41,280,300,23,29.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-09-03,8.5,,0,0,0,62,64,44,290,290,25.1,33.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-09-04,3.8,,0,0,0,52,71,36,10,20,16.1,23,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-09-05,2.68,,0,0,0,56,77,37,280,20,15,19.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-09-06,2.01,,0,0,0,58,82,36,340,330,8.9,12.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-09-07,2.68,,0,0,0,61,87,40,290,290,21,23.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-09-08,5.14,,0,0,0,63,85,41,280,290,25.1,34,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-09-09,8.5,,0.01,0,0,62,72,45,20,10,23,31.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-09-10,8.5,,0.03,0,0,52,58,41,10,10,35.1,45,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-09-11,5.82,,0,0,0,44,58,31,140,140,19.9,25.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-09-12,4.92,,0,0,0,44,71,25,20,20,21,25.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-09-13,5.82,,0,0,0,54,71,34,130,130,21,23.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-09-14,3.36,,0,0,0,53,78,33,360,350,18.1,23,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-09-15,1.79,,0,0,0,57,81,36,360,360,8.9,13,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-09-16,1.57,,0,0,0,60,78,40,320,330,8.9,11,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-09-17,1.57,,0,0,0,63,83,46,90,80,8.9,12.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-09-18,5.82,,0.03,0,0,65,81,53,270,240,21,25.9,,,,,,,1,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-09-19,7.16,,0,0,0,67,73,52,240,230,19.9,27.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-09-20,2.91,,0,0,0,60,82,42,340,10,14.1,19,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-09-21,2.24,,0,0,0,62,88,41,170,180,10.1,13,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-09-22,2.46,,0,0,0,66,88,46,10,320,15,19,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-09-23,4.7,,0,0,0,65,82,49,310,310,15,19,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-09-24,6.49,,0,0,0,69,92,50,350,360,18.1,27.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-09-25,9.4,,0,0,0,69,85,47,10,10,31.1,38.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-09-26,8.95,,0.05,0,0,64,71,50,310,310,25.1,32,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-09-27,4.25,,0.01,0,0,55,60,50,130,120,15,17,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-09-28,12.97,,0,0,0,58,62,54,130,120,23,29.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-09-29,6.49,,0.06,0,0,56,59,49,120,130,17,21,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-09-30,6.71,,0.09,0,0,53,60,45,270,270,21.9,29.1,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-10-01,5.59,,0,0,0,49,60,42,270,270,23.9,29.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-10-02,9.62,,0,0,0,51,61,42,290,270,21.9,27.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-10-03,2.01,,0,0,0,44,62,28,120,120,14.1,17,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-10-04,5.82,,0,0,0,49,75,33,300,310,18.1,25.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-10-05,4.92,,0,0,0,62,76,48,280,290,17,21.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-10-06,4.47,,0,0,0,57,79,39,290,290,23.9,29.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-10-07,3.58,,0,0,0,62,80,44,260,270,19.9,23,,,,,,,1,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-10-08,2.68,,0,0,0,57,77,42,320,330,12.1,15,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-10-09,2.91,,0,0,0,57,74,43,10,20,15,21.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-10-10,2.24,,0,0,0,54,73,37,290,310,10.1,13,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-10-11,5.37,,0.28,0,0,53,65,41,290,300,29.1,36.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-10-12,4.92,,0.04,0,0,48,55,40,290,260,16.1,21.9,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-10-13,3.36,,0,0,0,47,66,37,150,160,15,19,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-10-14,4.7,,0,0,0,50,70,36,320,310,18.1,25.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-10-15,5.14,,0.07,0,0,51,60,37,240,240,33.1,40,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-10-16,2.46,,0,0,0,47,57,36,230,230,8.9,10.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-10-17,1.12,,0,0,0,41,59,26,90,90,6.9,8.1,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-10-18,1.57,,0,0,0,49,63,39,120,130,8.9,11,,,,,,,1,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-10-19,1.79,,0,0,0,47,66,32,120,120,8.1,8.9,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-10-20,1.57,,0,0,0,47,70,30,40,40,8.1,10.1,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-10-21,4.7,,0.56,0,0,51,55,42,330,320,16.1,19.9,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-10-22,5.37,,0,0,0,45,62,33,160,140,16.1,19.9,1,1,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-10-23,5.82,,0.06,0,0,54,61,46,140,,14.1,,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-10-24,3.58,,0.09,0,0,48,52,42,160,140,13,16.1,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-10-25,4.47,,0,0,0,45,53,39,110,110,15,16.1,1,1,,,,,1,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-10-26,8.72,,0.01,0,0,47,51,40,260,250,23,29.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-10-27,4.7,,0,0,0,42,50,29,270,260,21,25.1,,,,1,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-10-28,1.79,,0.05,0,0,34,46,24,340,330,12.1,14.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-10-29,2.24,,0,0,0,42,50,36,290,340,8.9,11,1,1,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-10-30,1.79,,0,0,0,42,56,36,320,300,8.1,10.1,1,1,,,,,1,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-10-31,1.79,,0,0,0,43,59,32,300,300,8.1,8.9,1,1,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-11-01,5.82,,0.75,0,0,41,48,34,320,320,21,27.1,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-11-02,4.7,,0.31,0,0,40,46,35,270,270,21.9,27.1,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-11-03,2.24,,0,0,0,38,47,34,130,150,8.1,12.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-11-04,4.25,,0.01,0,0,44,50,39,160,160,18.1,21.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-11-05,1.57,,0,0,0,47,51,42,130,130,8.9,11,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-11-06,4.03,,0.06,0,0,47,63,38,280,270,38.9,46.1,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-11-07,6.71,,0,0,0,50,53,32,270,290,23.9,32,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-11-08,0.67,,0,0,0,35,47,24,270,360,6,6.9,1,1,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-11-09,4.92,,0.4,0,0,37,46,32,20,30,29.1,38.9,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-11-10,13.42,,0.25,4,3.9,29,32,15,30,30,25.1,33.1,1,1,,,,,1,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-11-11,14.09,,0,0,3.1,13,15,5,120,120,25.1,30,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-11-12,13.87,,0,0,3.1,9,15,4,120,110,23,28,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-11-13,2.68,,0,0,2,7,17,-4,130,130,19.9,23,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-11-14,3.58,,0,0.1,1.2,12,20,6,360,360,15,17,1,,,,,,1,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-11-15,3.13,,0,0,1.2,11,19,0,120,120,8.9,12.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-11-16,0.67,,0,0,1.2,12,24,4,130,120,6,6.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-11-17,0.22,,0,0,1.2,13,25,3,160,140,4.9,6,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-11-18,1.34,,0,0,1.2,15,24,9,310,170,4.9,8.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-11-19,0,,0,0,1.2,19,31,9,260,270,4.9,6,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-11-20,0.45,,0,0,1.2,23,31,16,170,170,4.9,6,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-11-21,1.57,,0.02,0,0,29,38,26,140,140,15,19.9,1,,,,,,1,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-11-22,8.28,,0.09,0,0,36,44,32,280,280,21.9,30,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-11-23,5.82,,0.03,0,0,36,40,30,280,280,19.9,25.1,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-11-24,6.26,,0,0,0,35,42,29,280,270,21,25.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-11-25,3.58,,0.48,1.2,0,34,37,31,350,360,15,21,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-11-26,1.34,,0.24,3.1,2,32,35,31,120,270,6,8.9,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-11-27,3.58,,0,0,2,35,57,29,200,290,17,21,1,1,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-11-28,6.71,,0.01,0,0,47,51,41,210,200,23.9,31.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-11-29,13.87,,0.23,1.5,0,40,46,14,280,270,32,40.9,1,1,,,,,1,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-11-30,2.91,,0.01,0.1,2,16,23,5,10,10,8.9,11,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-12-01,0.89,,0.01,0.8,1.2,9,18,1,300,320,8.1,8.9,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-12-02,1.12,,0,0,2,14,30,3,350,190,6.9,6.9,1,,,,,,1,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-12-03,1.34,,0,0,2,15,26,7,340,340,8.9,11,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-12-04,1.12,,0.15,1.7,3.1,24,29,22,330,330,8.1,10.1,1,,,1,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-12-05,0.67,,0.01,0,3.1,29,34,27,140,130,8.1,8.9,1,,,,,1,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-12-06,2.46,,0.1,0,2,30,35,28,140,140,13,14.1,1,1,,,,1,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-12-07,2.01,,0,0,1.2,31,34,26,280,330,8.9,10.1,1,1,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-12-08,1.12,,0,0,0,29,32,27,170,130,6,6.9,1,1,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-12-09,1.34,,0,0,0,29,31,28,290,290,8.1,8.9,1,1,,,,,1,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-12-10,5.82,,0,0,0,29,47,24,110,110,21.9,25.9,1,1,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-12-11,3.36,,0,0,0,35,41,30,130,150,14.1,17,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-12-12,1.79,,0,0,0,34,42,25,330,290,8.1,8.9,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-12-13,4.47,,0.09,0,0,36,38,31,320,330,13,16.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-12-14,4.7,,0,0,0,35,38,30,100,110,14.1,19,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-12-15,14.32,,0,0,0,31,34,25,120,120,21.9,25.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-12-16,6.93,,0,0,0,27,30,23,130,120,21.9,25.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-12-17,0.67,,0,0,0,30,37,26,340,340,6,6.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-12-18,1.12,,0,0,0,29,34,27,290,300,4.9,4.9,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-12-19,1.79,,0.06,0,0,31,33,28,360,360,6.9,8.9,1,1,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-12-20,1.57,,0.05,0,0,29,32,23,270,270,8.1,8.9,1,1,,1,,1,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-12-21,9.62,,0.24,0,0,34,43,31,290,320,29.1,38.9,1,1,,1,,1,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-12-22,6.93,,0.01,0,0,37,42,30,310,300,17,21,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-12-23,2.01,,0,0,0,32,35,24,120,110,8.9,11,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2014-12-24,5.37,,0.11,0.6,0,32,36,30,320,310,16.1,21,1,,,,,,,
